Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,2013 sales,Days to Ship Actual,Days to Ship Scheduled,Discount,Número de registros,Profit,Profit per Customer,Profit per Order,Profit Ratio,Quantity,Row ID,Sales,Sales estimate,Sales Forecast,Sales per Customer,Units estimate
Furniture,Seattle,United States,JK-15625,Jim Karlsson,10/30/2016,CA-2014-142622,98115,FUR-CH-10004289,Global Super Steno Chair,West,Consumer,11/2/2016,First Class,Shipped Late,Washington,Chairs,,3,1,20.00%,1,($23),($23.04),($23.04),-3.80%,8,2281,$614 ,$0.9K,$920 ,$614.27 ,12
Furniture,Seattle,United States,JK-15625,Jim Karlsson,10/30/2016,CA-2014-142622,98115,FUR-CH-10003833,Novimex Fabric Task Chair,West,Consumer,11/2/2016,First Class,Shipped Late,Washington,Chairs,,3,1,20.00%,1,($6),($6.10),($6.10),-6.30%,2,2280,$98 ,$0.1K,$146 ,$97.57 ,3
Furniture,Philadelphia,United States,MC-18100,Mick Crebagga,10/30/2016,CA-2014-152807,19140,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",East,Consumer,11/3/2016,Standard Class,Shipped Early,Pennsylvania,Furnishings,,4,6,20.00%,1,$1 ,$0.99 ,$0.99 ,13.80%,2,1743,$7 ,$0.0K,$11 ,$7.17 ,3
Furniture,Vancouver,United States,JW-15220,Jane Waco,10/30/2016,CA-2014-139661,98661,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,West,Corporate,11/3/2016,Standard Class,Shipped Early,Washington,Furnishings,,4,6,0.00%,1,$4 ,$3.66 ,$3.66 ,38.00%,2,1494,$10 ,$0.0K,$14 ,$9.64 ,3
Office Supplies,Philadelphia,United States,MC-18100,Mick Crebagga,10/30/2016,CA-2014-152807,19140,OFF-PA-10004355,Xerox 231,East,Consumer,11/3/2016,Standard Class,Shipped Early,Pennsylvania,Paper,,4,6,20.00%,1,$7 ,$7.26 ,$7.26 ,35.00%,4,1742,$21 ,$0.0K,$31 ,$20.74 ,6
Office Supplies,Philadelphia,United States,MC-18100,Mick Crebagga,10/30/2016,CA-2014-152807,19140,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,East,Consumer,11/3/2016,Standard Class,Shipped Early,Pennsylvania,Storage,,4,6,20.00%,1,($3),($2.51),($2.51),-22.50%,2,1744,$11 ,$0.0K,$17 ,$11.17 ,3
Technology,Philadelphia,United States,MC-18100,Mick Crebagga,10/30/2016,CA-2014-152807,19140,TEC-AC-10001142,First Data FD10 PIN Pad,East,Consumer,11/3/2016,Standard Class,Shipped Early,Pennsylvania,Accessories,,4,6,20.00%,1,($55),($55.30),($55.30),-12.50%,7,1745,$442 ,$0.7K,$663 ,$442.40 ,10
Furniture,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,FUR-CH-10003061,"Global Leather Task Chair, Black",West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Chairs,,6,6,20.00%,1,($1),($0.90),($0.90),-1.30%,1,1710,$72 ,$0.1K,$108 ,$71.99 ,1
Office Supplies,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Appliances,,6,6,0.00%,1,$511 ,$510.64 ,$510.64 ,30.00%,14,1712,"$1,702 ",$2.5K,"$2,549 ","$1,702.12 ",21
Office Supplies,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,OFF-AR-10003514,4009 Highlighters by Sanford,West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Art,,6,6,0.00%,1,$7 ,$6.57 ,$6.57 ,33.00%,5,1711,$20 ,$0.0K,$30 ,$19.90 ,7
Office Supplies,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,OFF-LA-10003077,Avery 500,West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Labels,,6,6,0.00%,1,$21 ,$20.61 ,$20.61 ,47.00%,6,1707,$44 ,$0.1K,$66 ,$43.86 ,9
Office Supplies,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Paper,,6,6,0.00%,1,$4 ,$3.71 ,$3.71 ,50.00%,2,1709,$7 ,$0.0K,$11 ,$7.42 ,3
Technology,San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2016,CA-2014-123491,94122,TEC-PH-10003505,Geemarc AmpliPOWER60,West,Consumer,11/5/2016,Standard Class,Shipped On Time,California,Phones,,6,6,20.00%,1,$17 ,$16.70 ,$16.70 ,11.30%,2,1708,$148 ,$0.2K,$222 ,$148.48 ,3
Office Supplies,Seattle,United States,MM-18055,Michelle Moray,10/30/2016,CA-2014-127285,98115,OFF-BI-10002072,Cardinal Slant-D Ring Binders,West,Consumer,11/6/2016,Standard Class,Shipped Late,Washington,Binders,,7,6,20.00%,1,$5 ,$5.21 ,$5.21 ,37.50%,2,1661,$14 ,$0.0K,$21 ,$13.90 ,3
Office Supplies,Seattle,United States,MM-18055,Michelle Moray,10/30/2016,CA-2014-127285,98115,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",West,Consumer,11/6/2016,Standard Class,Shipped Late,Washington,Binders,,7,6,20.00%,1,$28 ,$27.73 ,$27.73 ,31.30%,3,1660,$89 ,$0.1K,$133 ,$88.75 ,4
Office Supplies,Dallas,United States,AH-10120,Adrian Hane,10/31/2016,CA-2014-131632,75217,OFF-AR-10003651,Newell 350,Central,Home Office,11/4/2016,Standard Class,Shipped Early,Texas,Art,,4,6,20.00%,1,$1 ,$0.59 ,$0.59 ,11.30%,2,6398,$5 ,$0.0K,$8 ,$5.25 ,3
Office Supplies,Chicago,United States,CY-12745,Craig Yedwab,10/31/2016,CA-2014-117114,60610,OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Central,Corporate,11/5/2016,Standard Class,Shipped Early,Illinois,Envelopes,,5,6,20.00%,1,$3 ,$3.22 ,$3.22 ,32.50%,3,7828,$10 ,$0.0K,$15 ,$9.91 ,4
Technology,Chicago,United States,CY-12745,Craig Yedwab,10/31/2016,CA-2014-117114,60610,TEC-PH-10004042,ClearOne Communications CHAT 70 OC Speaker Phone,Central,Corporate,11/5/2016,Standard Class,Shipped Early,Illinois,Phones,,5,6,20.00%,1,$38 ,$38.16 ,$38.16 ,7.50%,4,7827,$509 ,$0.8K,$762 ,$508.77 ,6
Furniture,Bellingham,United States,SF-20200,Sarah Foster,11/1/2016,CA-2014-123967,98226,FUR-TA-10003954,Hon 94000 Series Round Tables,West,Consumer,11/3/2016,Second Class,Shipped Early,Washington,Tables,,2,3,0.00%,1,$240 ,$239.91 ,$239.91 ,9.00%,9,2568,"$2,666 ",$4.0K,"$3,992 ","$2,665.62 ",13
Office Supplies,Bellingham,United States,SF-20200,Sarah Foster,11/1/2016,CA-2014-123967,98226,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,West,Consumer,11/3/2016,Second Class,Shipped Early,Washington,Binders,,2,3,20.00%,1,$8 ,$7.85 ,$7.85 ,31.30%,5,2567,$25 ,$0.0K,$38 ,$25.12 ,7
Office Supplies,Everett,United States,SF-20065,Sandra Flanagan,11/1/2016,CA-2014-104136,2149,OFF-PA-10001033,Xerox 1893,East,Consumer,11/4/2016,Second Class,Shipped On Time,Massachusetts,Paper,,3,3,0.00%,1,$20 ,$20.09 ,$20.09 ,49.00%,1,8227,$41 ,$0.1K,$61 ,$40.99 ,1
Office Supplies,Everett,United States,SF-20065,Sandra Flanagan,11/1/2016,CA-2014-104136,2149,OFF-PA-10004243,Xerox 1939,East,Consumer,11/4/2016,Second Class,Shipped On Time,Massachusetts,Paper,,3,3,0.00%,1,$91 ,$91.06 ,$91.06 ,48.00%,10,8226,$190 ,$0.3K,$284 ,$189.70 ,15
Furniture,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,FUR-FU-10002508,Document Clip Frames,West,Home Office,11/4/2016,Second Class,Shipped Early,California,Furnishings,,2,3,0.00%,1,$11 ,$10.51 ,$10.51 ,42.00%,3,4589,$25 ,$0.0K,$37 ,$25.02 ,4
Office Supplies,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,OFF-AR-10003469,Nontoxic Chalk,West,Home Office,11/4/2016,Second Class,Shipped Early,California,Art,,2,3,0.00%,1,$4 ,$4.22 ,$4.22 ,48.00%,5,4586,$9 ,$0.0K,$13 ,$8.80 ,7
Office Supplies,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,West,Home Office,11/4/2016,Second Class,Shipped Early,California,Binders,,2,3,20.00%,1,$207 ,$206.62 ,$206.62 ,35.00%,6,4587,$590 ,$0.9K,$884 ,$590.35 ,9
Office Supplies,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",West,Home Office,11/4/2016,Second Class,Shipped Early,California,Envelopes,,2,3,0.00%,1,$38 ,$38.29 ,$38.29 ,50.00%,7,4585,$77 ,$0.1K,$115 ,$76.58 ,10
Office Supplies,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,OFF-FA-10004838,"Super Bands, 12/Pack",West,Home Office,11/4/2016,Second Class,Shipped Early,California,Fasteners,,2,3,0.00%,1,$0 ,$0.17 ,$0.17 ,3.00%,3,4588,$6 ,$0.0K,$8 ,$5.58 ,4
Office Supplies,Danville,United States,NL-18310,Nancy Lomonaco,11/2/2016,US-2014-163790,94526,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,West,Home Office,11/4/2016,Second Class,Shipped Early,California,Storage,,2,3,0.00%,1,$23 ,$22.63 ,$22.63 ,5.00%,7,4590,$453 ,$0.7K,$678 ,$452.55 ,10
Furniture,Henderson,United States,TB-21175,Thomas Boland,11/2/2016,CA-2014-143567,42420,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",South,Corporate,11/5/2016,Second Class,Shipped On Time,Kentucky,Chairs,,3,3,0.00%,1,$293 ,$292.78 ,$292.78 ,30.00%,4,4881,$976 ,$1.5K,"$1,462 ",$975.92 ,6
Office Supplies,Saint Louis,United States,NP-18670,Nora Paige,11/2/2016,CA-2014-167227,63116,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Central,Consumer,11/5/2016,First Class,Shipped Late,Missouri,Appliances,,3,1,0.00%,1,$21 ,$20.98 ,$20.98 ,25.00%,10,8020,$84 ,$0.1K,$126 ,$83.90 ,15
Office Supplies,Saint Louis,United States,NP-18670,Nora Paige,11/2/2016,CA-2014-167227,63116,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Central,Consumer,11/5/2016,First Class,Shipped Late,Missouri,Paper,,3,1,0.00%,1,$6 ,$5.76 ,$5.76 ,49.00%,2,8021,$12 ,$0.0K,$18 ,$11.76 ,3
Office Supplies,Bloomington,United States,GG-14650,Greg Guthrie,11/2/2016,US-2014-145597,61701,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Central,Corporate,11/5/2016,First Class,Shipped Late,Illinois,Art,,3,1,20.00%,1,$5 ,$5.43 ,$5.43 ,10.00%,4,7377,$54 ,$0.1K,$81 ,$54.34 ,6
Office Supplies,Henderson,United States,TB-21175,Thomas Boland,11/2/2016,CA-2014-143567,42420,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,South,Corporate,11/5/2016,Second Class,Shipped On Time,Kentucky,Envelopes,,3,3,0.00%,1,$3 ,$2.61 ,$2.61 ,49.00%,2,4880,$5 ,$0.0K,$8 ,$5.32 ,3
Office Supplies,Henderson,United States,TB-21175,Thomas Boland,11/2/2016,CA-2014-143567,42420,OFF-ST-10001580,Super Decoflex Portable Personal File,South,Corporate,11/5/2016,Second Class,Shipped On Time,Kentucky,Storage,,3,3,0.00%,1,$17 ,$16.78 ,$16.78 ,28.00%,4,4883,$60 ,$0.1K,$90 ,$59.92 ,6
Technology,Henderson,United States,TB-21175,Thomas Boland,11/2/2016,CA-2014-143567,42420,TEC-AC-10004145,Logitech diNovo Edge Keyboard,South,Corporate,11/5/2016,Second Class,Shipped On Time,Kentucky,Accessories,,3,3,0.00%,1,$517 ,$517.48 ,$517.48 ,23.00%,9,4882,"$2,250 ",$3.4K,"$3,369 ","$2,249.91 ",13
Furniture,Philadelphia,United States,TH-21115,Thea Hudgings,11/2/2016,CA-2014-127782,19140,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,East,Corporate,11/6/2016,Standard Class,Shipped Early,Pennsylvania,Furnishings,,4,6,20.00%,1,$1 ,$0.66 ,$0.66 ,20.00%,1,5503,$3 ,$0.0K,$5 ,$3.31 ,1
Office Supplies,Springfield,United States,BG-11035,Barry Gonzalez,11/2/2016,CA-2014-169005,22153,OFF-AR-10000246,Newell 318,South,Consumer,11/6/2016,Standard Class,Shipped Early,Virginia,Art,,4,6,0.00%,1,$1 ,$1.45 ,$1.45 ,26.00%,2,9083,$6 ,$0.0K,$8 ,$5.56 ,3
Office Supplies,Overland Park,United States,KM-16225,Kalyca Meade,11/2/2016,CA-2014-116358,66212,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,Corporate,11/6/2016,Standard Class,Shipped Early,Kansas,Art,,4,6,0.00%,1,$9 ,$9.17 ,$9.17 ,33.00%,6,3276,$28 ,$0.0K,$42 ,$27.78 ,9
Office Supplies,Overland Park,United States,KM-16225,Kalyca Meade,11/2/2016,CA-2014-116358,66212,OFF-FA-10003495,Staples,Central,Corporate,11/6/2016,Standard Class,Shipped Early,Kansas,Fasteners,,4,6,0.00%,1,$9 ,$9.12 ,$9.12 ,50.00%,3,3275,$18 ,$0.0K,$27 ,$18.24 ,4
Office Supplies,Columbus,United States,AR-10825,Anthony Rawles,11/2/2016,CA-2014-141425,43229,OFF-SU-10000646,Premier Automatic Letter Opener,East,Corporate,11/6/2016,Second Class,Shipped Late,Ohio,Supplies,,4,3,20.00%,1,($82),($81.73),($81.73),-21.30%,2,6258,$385 ,$0.6K,$576 ,$384.59 ,3
Office Supplies,Philadelphia,United States,TH-21115,Thea Hudgings,11/2/2016,CA-2014-127782,19140,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,East,Corporate,11/6/2016,Standard Class,Shipped Early,Pennsylvania,Appliances,,4,6,20.00%,1,$1 ,$1.26 ,$1.26 ,6.30%,3,5504,$20 ,$0.0K,$30 ,$20.14 ,4
Office Supplies,Philadelphia,United States,TH-21115,Thea Hudgings,11/2/2016,CA-2014-127782,19140,OFF-EN-10003845,Colored Envelopes,East,Corporate,11/6/2016,Standard Class,Shipped Early,Pennsylvania,Envelopes,,4,6,20.00%,1,$3 ,$2.88 ,$2.88 ,32.50%,3,5505,$9 ,$0.0K,$13 ,$8.86 ,4
Office Supplies,Seattle,United States,KH-16630,Ken Heidel,11/2/2016,CA-2014-164049,98105,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",West,Corporate,11/6/2016,Standard Class,Shipped Early,Washington,Paper,,4,6,0.00%,1,$11 ,$10.73 ,$10.73 ,45.00%,5,2890,$24 ,$0.0K,$36 ,$23.85 ,7
Technology,Philadelphia,United States,TH-21115,Thea Hudgings,11/2/2016,CA-2014-127782,19140,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,East,Corporate,11/6/2016,Standard Class,Shipped Early,Pennsylvania,Phones,,4,6,40.00%,1,($186),($186.16),($186.16),-21.70%,4,5506,$859 ,$1.3K,"$1,287 ",$859.20 ,6
Furniture,Springfield,United States,SR-20425,Sharelle Roach,11/2/2016,CA-2014-120061,45503,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,East,Home Office,11/7/2016,Second Class,Shipped Late,Ohio,Chairs,,5,3,30.00%,1,($36),($35.51),($35.51),-22.90%,2,8399,$155 ,$0.2K,$233 ,$155.37 ,3
Office Supplies,Los Angeles,United States,CS-12505,Cindy Stewart,11/2/2016,US-2014-115609,90036,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,West,Consumer,11/7/2016,Standard Class,Shipped Early,California,Appliances,,5,6,0.00%,1,$44 ,$43.71 ,$43.71 ,26.00%,5,6823,$168 ,$0.3K,$252 ,$168.10 ,7
Office Supplies,Salt Lake City,United States,JB-16000,Joy Bell-,11/2/2016,CA-2014-168179,84106,OFF-PA-10001800,Xerox 220,West,Consumer,11/7/2016,Standard Class,Shipped Early,Utah,Paper,,5,6,0.00%,1,$9 ,$9.33 ,$9.33 ,48.00%,3,5648,$19 ,$0.0K,$29 ,$19.44 ,4
Furniture,Murfreesboro,United States,DJ-13510,Don Jones,11/3/2016,CA-2014-153339,37130,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,South,Corporate,11/5/2016,Second Class,Shipped Early,Tennessee,Furnishings,,2,3,20.00%,1,$1 ,$1.00 ,$1.00 ,6.20%,1,326,$16 ,$0.0K,$24 ,$15.99 ,1
Furniture,San Diego,United States,CR-12580,Clay Rozendal,11/3/2016,US-2014-105998,92037,FUR-TA-10001095,Chromcraft Round Conference Tables,West,Home Office,11/5/2016,First Class,Shipped Late,California,Tables,,2,1,20.00%,1,$21 ,$20.91 ,$20.91 ,1.30%,12,7998,"$1,673 ",$2.5K,"$2,506 ","$1,673.18 ",18
Office Supplies,Richmond,United States,PJ-18835,Patrick Jones,11/3/2016,CA-2014-103009,40475,OFF-PA-10001215,Xerox 1963,South,Corporate,11/5/2016,Second Class,Shipped Early,Kentucky,Paper,,2,3,0.00%,1,$12 ,$11.88 ,$11.88 ,45.00%,5,5424,$26 ,$0.0K,$40 ,$26.40 ,7
Technology,Seattle,United States,EJ-14155,Eva Jacobs,11/3/2016,US-2014-110989,98105,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,West,Consumer,11/5/2016,Second Class,Shipped Early,Washington,Accessories,,2,3,0.00%,1,$11 ,$10.88 ,$10.88 ,25.00%,3,5249,$44 ,$0.1K,$65 ,$43.50 ,4
Technology,San Diego,United States,CR-12580,Clay Rozendal,11/3/2016,US-2014-105998,92037,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,West,Home Office,11/5/2016,First Class,Shipped Late,California,Accessories,,2,1,0.00%,1,$88 ,$87.89 ,$87.89 ,44.00%,5,7997,$200 ,$0.3K,$299 ,$199.75 ,7
Office Supplies,Wilmington,United States,JM-16195,Justin MacKendrick,11/3/2016,CA-2014-130834,28403,OFF-PA-10003673,Strathmore Photo Mount Cards,South,Consumer,11/6/2016,Second Class,Shipped On Time,North Carolina,Paper,,3,3,20.00%,1,$5 ,$5.29 ,$5.29 ,32.50%,3,8048,$16 ,$0.0K,$24 ,$16.27 ,4
Furniture,Seattle,United States,KC-16675,Kimberly Carter,11/3/2016,CA-2014-142636,98105,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,West,Corporate,11/7/2016,Standard Class,Shipped Early,Washington,Chairs,,4,6,20.00%,1,$27 ,$26.87 ,$26.87 ,8.80%,4,416,$307 ,$0.5K,$460 ,$307.14 ,6
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,11/3/2016,CA-2014-100622,32839,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,South,Consumer,11/7/2016,Standard Class,Shipped Early,Florida,Art,,4,6,20.00%,1,$4 ,$4.20 ,$4.20 ,7.50%,2,8823,$56 ,$0.1K,$84 ,$55.98 ,3
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,11/3/2016,CA-2014-100622,32839,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,South,Consumer,11/7/2016,Standard Class,Shipped Early,Florida,Binders,,4,6,70.00%,1,($3),($3.00),($3.00),-73.30%,2,8822,$4 ,$0.0K,$6 ,$4.09 ,3
Office Supplies,Orlando,United States,DK-13090,Dave Kipp,11/3/2016,CA-2014-100622,32839,OFF-PA-10002947,Xerox 1923,South,Consumer,11/7/2016,Standard Class,Shipped Early,Florida,Paper,,4,6,20.00%,1,$4 ,$3.74 ,$3.74 ,35.00%,2,8824,$11 ,$0.0K,$16 ,$10.69 ,3
Office Supplies,Atlanta,United States,JC-16105,Julie Creighton,11/3/2016,CA-2014-126046,30318,OFF-LA-10004484,Avery 476,South,Corporate,11/7/2016,Standard Class,Shipped Early,Georgia,Labels,,4,6,0.00%,1,$6 ,$5.70 ,$5.70 ,46.00%,3,762,$12 ,$0.0K,$19 ,$12.39 ,4
Office Supplies,Seattle,United States,JO-15145,Jack O'Briant,11/3/2016,US-2014-168802,98103,OFF-BI-10002393,Binder Posts,West,Corporate,11/7/2016,Standard Class,Shipped Early,Washington,Binders,,4,6,20.00%,1,$6 ,$5.97 ,$5.97 ,32.50%,4,8294,$18 ,$0.0K,$28 ,$18.37 ,6
Office Supplies,Seattle,United States,KC-16675,Kimberly Carter,11/3/2016,CA-2014-142636,98105,OFF-PA-10000157,Xerox 191,West,Corporate,11/7/2016,Standard Class,Shipped Early,Washington,Paper,,4,6,0.00%,1,$66 ,$65.73 ,$65.73 ,47.00%,7,415,$140 ,$0.2K,$209 ,$139.86 ,10
Technology,Orlando,United States,DK-13090,Dave Kipp,11/3/2016,CA-2014-100622,32839,TEC-CO-10003236,Canon Image Class D660 Copier,South,Consumer,11/7/2016,Standard Class,Shipped Early,Florida,Copiers,,4,6,20.00%,1,$312 ,$311.99 ,$311.99 ,32.50%,2,8821,$960 ,$1.4K,"$1,438 ",$959.98 ,3
Furniture,Las Cruces,United States,DL-13330,Denise Leinenbach,11/3/2016,CA-2014-143329,88001,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,West,Consumer,11/8/2016,Standard Class,Shipped Early,New Mexico,Furnishings,,5,6,0.00%,1,$17 ,$17.38 ,$17.38 ,42.00%,3,2803,$41 ,$0.1K,$62 ,$41.37 ,4
Office Supplies,Philadelphia,United States,DM-13015,Darrin Martin,11/3/2016,CA-2014-110429,19143,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",East,Consumer,11/8/2016,Standard Class,Shipped Early,Pennsylvania,Binders,,5,6,70.00%,1,($8),($7.78),($7.78),-66.70%,3,4264,$12 ,$0.0K,$17 ,$11.67 ,4
Office Supplies,San Francisco,United States,PG-18895,Paul Gonzalez,11/3/2016,CA-2014-148320,94109,OFF-PA-10003022,Xerox 1992,West,Consumer,11/8/2016,Standard Class,Shipped Early,California,Paper,,5,6,0.00%,1,$18 ,$17.58 ,$17.58 ,49.00%,6,5700,$36 ,$0.1K,$54 ,$35.88 ,9
Technology,Philadelphia,United States,PB-19105,Peter Bühler,11/3/2016,US-2014-101518,19140,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",East,Consumer,11/8/2016,Standard Class,Shipped Early,Pennsylvania,Accessories,,5,6,20.00%,1,$1 ,$0.51 ,$0.51 ,1.30%,3,7716,$41 ,$0.1K,$61 ,$40.78 ,4
Technology,Miami,United States,BF-11275,Beth Fritzler,11/3/2016,CA-2014-161130,33178,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,South,Corporate,11/8/2016,Standard Class,Shipped Early,Florida,Phones,,5,6,20.00%,1,$27 ,$27.10 ,$27.10 ,7.50%,2,6352,$361 ,$0.5K,$541 ,$361.38 ,3
Furniture,Bakersfield,United States,BG-11740,Bruce Geld,11/3/2016,CA-2014-135419,93309,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",West,Consumer,11/9/2016,Standard Class,Shipped On Time,California,Tables,,6,6,20.00%,1,$36 ,$36.48 ,$36.48 ,7.50%,4,8305,$486 ,$0.7K,$728 ,$486.37 ,6
Office Supplies,Eagan,United States,DL-12925,Daniel Lacy,11/3/2016,CA-2014-121615,55122,OFF-LA-10001771,Avery 513,Central,Consumer,11/9/2016,Standard Class,Shipped On Time,Minnesota,Labels,,6,6,0.00%,1,$7 ,$6.87 ,$6.87 ,46.00%,3,2909,$15 ,$0.0K,$22 ,$14.94 ,4
Office Supplies,Eagan,United States,DL-12925,Daniel Lacy,11/3/2016,CA-2014-121615,55122,OFF-PA-10000327,Xerox 1971,Central,Consumer,11/9/2016,Standard Class,Shipped On Time,Minnesota,Paper,,6,6,0.00%,1,$4 ,$3.85 ,$3.85 ,45.00%,2,2907,$9 ,$0.0K,$13 ,$8.56 ,3
Office Supplies,Eagan,United States,DL-12925,Daniel Lacy,11/3/2016,CA-2014-121615,55122,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Central,Consumer,11/9/2016,Standard Class,Shipped On Time,Minnesota,Storage,,6,6,0.00%,1,$14 ,$14.15 ,$14.15 ,27.00%,5,2908,$52 ,$0.1K,$78 ,$52.40 ,7
Office Supplies,Burlington,United States,GT-14635,Grant Thornton,11/4/2016,US-2014-168116,27217,OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",South,Corporate,11/4/2016,Same Day,Shipped On Time,North Carolina,Appliances,,0,0,20.00%,1,$15 ,$14.65 ,$14.65 ,8.70%,2,685,$167 ,$0.3K,$251 ,$167.44 ,3
Office Supplies,Bryan,United States,FM-14290,Frank Merwin,11/4/2016,CA-2014-121160,77803,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Central,Home Office,11/4/2016,Same Day,Shipped On Time,Texas,Binders,,0,0,80.00%,1,($13),($13.19),($13.19),-175.00%,6,9224,$8 ,$0.0K,$11 ,$7.54 ,9
Office Supplies,Bryan,United States,FM-14290,Frank Merwin,11/4/2016,CA-2014-121160,77803,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Central,Home Office,11/4/2016,Same Day,Shipped On Time,Texas,Binders,,0,0,80.00%,1,($2),($2.32),($2.32),-165.00%,2,9225,$1 ,$0.0K,$2 ,$1.41 ,3
Office Supplies,Bryan,United States,FM-14290,Frank Merwin,11/4/2016,CA-2014-121160,77803,OFF-BI-10004040,Wilson Jones Impact Binders,Central,Home Office,11/4/2016,Same Day,Shipped On Time,Texas,Binders,,0,0,80.00%,1,($6),($6.42),($6.42),-155.00%,4,9226,$4 ,$0.0K,$6 ,$4.14 ,6
Office Supplies,Bryan,United States,FM-14290,Frank Merwin,11/4/2016,CA-2014-121160,77803,OFF-ST-10002485,Rogers Deluxe File Chest,Central,Home Office,11/4/2016,Same Day,Shipped On Time,Texas,Storage,,0,0,20.00%,1,($13),($12.53),($12.53),-23.80%,3,9227,$53 ,$0.1K,$79 ,$52.75 ,4
Technology,Burlington,United States,GT-14635,Grant Thornton,11/4/2016,US-2014-168116,27217,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,South,Corporate,11/4/2016,Same Day,Shipped On Time,North Carolina,Machines,,0,0,50.00%,1,"($3,840)","($3,839.99)","($3,839.99)",-48.00%,4,684,"$8,000 ",$12.0K,"$11,981 ","$7,999.98 ",6
